endTime,endDate,artistName,trackName,msPlayed,secsPlayed,minsPlayed
9/30/2022 23:29,9/30/2022,The 1975,The City - EP Version,789,0.79,0.01
9/30/2022 23:29,9/30/2022,The 1975,Head.Cars.Bending,768,0.77,0.01
9/30/2022 23:33,9/30/2022,The 1975,I Think There's Something You Should Know,240986,240.99,4.02
9/30/2022 23:34,9/30/2022,The 1975,Lostmyhead,108387,108.39,1.81
10/1/2022 10:30,10/1/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
10/1/2022 10:35,10/1/2022,Turnover,New Scream,252261,252.26,4.2
10/1/2022 10:38,10/1/2022,Turnover,Humming,238494,238.49,3.97
10/1/2022 10:42,10/1/2022,Turnover,Hello Euphoria,226137,226.14,3.77
10/1/2022 10:47,10/1/2022,Turnover,Dizzy On the Comedown,255773,255.77,4.26
10/1/2022 10:50,10/1/2022,Turnover,Diazepam,199037,199.04,3.32
10/1/2022 10:53,10/1/2022,Turnover,Take My Head,193911,193.91,3.23
10/1/2022 10:55,10/1/2022,Turnover,Threshold,88244,88.24,1.47
10/1/2022 10:59,10/1/2022,Turnover,I Would Hate You If I Could,243314,243.31,4.06
10/1/2022 11:03,10/1/2022,Turnover,Intrapersonal,226207,226.21,3.77
10/1/2022 11:06,10/1/2022,Turnover,Cutting My Fingers Off,195984,195.98,3.27
10/1/2022 11:10,10/1/2022,Turnover,New Scream,252261,252.26,4.2
10/1/2022 11:14,10/1/2022,Turnover,Humming,238494,238.49,3.97
10/1/2022 11:18,10/1/2022,Turnover,Hello Euphoria,226137,226.14,3.77
10/1/2022 11:22,10/1/2022,Turnover,Dizzy On the Comedown,255773,255.77,4.26
10/1/2022 11:26,10/1/2022,Turnover,Diazepam,199037,199.04,3.32
10/1/2022 11:29,10/1/2022,Turnover,Take My Head,193911,193.91,3.23
10/1/2022 11:30,10/1/2022,Turnover,Threshold,88244,88.24,1.47
10/1/2022 11:51,10/1/2022,Turnover,I Would Hate You If I Could,53609,53.61,0.89
10/1/2022 11:59,10/1/2022,The Strokes,The Adults Are Talking,309053,309.05,5.15
10/1/2022 12:06,10/1/2022,Yeah Yeah Yeahs,Maps,182247,182.25,3.04
10/1/2022 12:06,10/1/2022,TV On The Radio,Happy Idiot,9120,9.12,0.15
10/1/2022 13:50,10/1/2022,Modern Baseball,The Old Gospel Choir,1532,1.53,0.03
10/1/2022 13:50,10/1/2022,Lions and Tigers,Going Home,1718,1.72,0.03
10/1/2022 13:50,10/1/2022,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),85050,85.05,1.42
10/1/2022 13:51,10/1/2022,Modern Baseball,The Old Gospel Choir,3041,3.04,0.05
10/1/2022 13:51,10/1/2022,Modern Baseball,Coding These To Lukens,2902,2.9,0.05
10/1/2022 13:52,10/1/2022,Modern Baseball,Coding These To Lukens,89223,89.22,1.49
10/1/2022 13:56,10/1/2022,The Front Bottoms,Vacation Town,225440,225.44,3.76
10/1/2022 13:58,10/1/2022,Modern Baseball,Wedding Singer,167491,167.49,2.79
10/1/2022 14:01,10/1/2022,Modern Baseball,Coals,131536,131.54,2.19
10/1/2022 14:04,10/1/2022,Snowing,So I Shotgunned a Beer and Went to Bed,201132,201.13,3.35
10/1/2022 14:08,10/1/2022,Modern Baseball,Note To Self,229075,229.08,3.82
10/1/2022 14:11,10/1/2022,The Front Bottoms,Laugh Till I Cry,227626,227.63,3.79
10/1/2022 14:15,10/1/2022,The Front Bottoms,Bathtub,191866,191.87,3.2
10/1/2022 14:18,10/1/2022,The Front Bottoms,Skeleton,215107,215.11,3.59
10/1/2022 14:21,10/1/2022,Modern Baseball,"Fine, Great",148047,148.05,2.47
10/1/2022 14:24,10/1/2022,Pinegrove,Old Friends,207720,207.72,3.46
10/1/2022 14:26,10/1/2022,"Slaughter Beach, Dog",Toronto Mug,98559,98.56,1.64
10/1/2022 14:28,10/1/2022,Glocca Morra,"Irrevocable, Motherfucker",141177,141.18,2.35
10/1/2022 14:30,10/1/2022,Nature Talk,Fade,928,0.93,0.02
10/1/2022 14:30,10/1/2022,sports.,"Words That Rhyme With Different, Etc.",3924,3.92,0.07
10/1/2022 14:30,10/1/2022,"Slaughter Beach, Dog",Toronto Mug II,8997,9,0.15
10/1/2022 14:30,10/1/2022,Free Throw,Two Beers In,135625,135.63,2.26
10/1/2022 14:33,10/1/2022,Pinegrove,No Drugs,168946,168.95,2.82
10/1/2022 14:34,10/1/2022,Olde Pine,Dutch Apple Pie,61741,61.74,1.03
10/1/2022 14:38,10/1/2022,The Front Bottoms,Mountain,214800,214.8,3.58
10/1/2022 14:39,10/1/2022,Modern Baseball,Casket,1532,1.53,0.03
10/1/2022 14:39,10/1/2022,Pet Symmetry,A Detailed and Poetic Physical Threat to the Person Who Intentionally Vandalized My 1994 Dodge Intrepid Behind Kate's Apartment,1602,1.6,0.03
10/1/2022 14:39,10/1/2022,Modern Baseball,This Song Is Gonna Buy Brendan Lukens A New Pair Of Socks,2275,2.28,0.04
10/1/2022 14:39,10/1/2022,Modern Baseball,Short,1277,1.28,0.02
10/1/2022 14:39,10/1/2022,Modern Baseball,Hope,4040,4.04,0.07
10/1/2022 14:39,10/1/2022,The Front Bottoms,Everyone but You,1091,1.09,0.02
10/1/2022 14:39,10/1/2022,Pinegrove,Hairpin,80764,80.76,1.35
10/1/2022 14:39,10/1/2022,Pinegrove,Endless,905,0.91,0.02
10/1/2022 14:43,10/1/2022,The Front Bottoms,The Plan (Fuck Jobs),218133,218.13,3.64
10/1/2022 14:46,10/1/2022,colleen dow,Bumbum,1880,1.88,0.03
10/1/2022 14:46,10/1/2022,"Slaughter Beach, Dog",Fish Fry,161023,161.02,2.68
10/1/2022 14:49,10/1/2022,The Front Bottoms,Peach,185853,185.85,3.1
10/1/2022 14:52,10/1/2022,Sad Cops,Honey,212250,212.25,3.54
10/1/2022 14:56,10/1/2022,The Front Bottoms,Lone Star,230050,230.05,3.83
10/1/2022 15:07,10/1/2022,"Slaughter Beach, Dog",Monsters,54685,54.69,0.91
10/1/2022 15:12,10/1/2022,Peach Pit,Feelin' Low (F*ckboy Blues),29303,29.3,0.49
10/1/2022 15:12,10/1/2022,Peach Pit,Alrighty Aphrodite,207813,207.81,3.46
10/1/2022 15:17,10/1/2022,Peach Pit,Peach Pit,287080,287.08,4.78
10/1/2022 15:18,10/1/2022,Peach Pit,Vickie,41770,41.77,0.7
10/1/2022 17:11,10/1/2022,Peach Pit,Alrighty Aphrodite,207813,207.81,3.46
10/1/2022 17:54,10/1/2022,Turnover,Dizzy On the Comedown,78413,78.41,1.31
10/1/2022 17:57,10/1/2022,Turnover,Diazepam,199037,199.04,3.32
10/1/2022 18:06,10/1/2022,Seahaven,On The Floor,317386,317.39,5.29
10/1/2022 18:09,10/1/2022,Hundredth,Grey (Ultrarare Version),217435,217.44,3.62
10/1/2022 18:13,10/1/2022,Beach House,Black Car,194373,194.37,3.24
10/1/2022 18:16,10/1/2022,Beach Fossils,Social Jetlag,182050,182.05,3.03
10/1/2022 19:05,10/1/2022,Kindling,Pantone Blue,12699,12.7,0.21
10/1/2022 19:08,10/1/2022,girl in red,we fell in love in october,184153,184.15,3.07
10/1/2022 19:11,10/1/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
10/1/2022 19:15,10/1/2022,girl in red,bad idea!,219638,219.64,3.66
10/1/2022 19:16,10/1/2022,girl in red,girls,106701,106.7,1.78
10/2/2022 0:45,10/2/2022,girl in red,girls,91708,91.71,1.53
10/2/2022 0:48,10/2/2022,girl in red,midnight love,193928,193.93,3.23
10/2/2022 0:51,10/2/2022,girl in red,i'll die anyway.,192612,192.61,3.21
10/2/2022 0:52,10/2/2022,girl in red,summer depression,35300,35.3,0.59
10/2/2022 0:54,10/2/2022,girl in red,4am,110861,110.86,1.85
10/2/2022 0:56,10/2/2022,girl in red,forget her,143355,143.36,2.39
10/2/2022 0:57,10/2/2022,girl in red,You Stupid Bitch,32093,32.09,0.53
10/2/2022 14:57,10/2/2022,girl in red,You Stupid Bitch,86378,86.38,1.44
10/2/2022 15:01,10/2/2022,Day Wave,Bring You Down,217986,217.99,3.63
10/2/2022 15:05,10/2/2022,Foxing,The Magdalene,241563,241.56,4.03
10/2/2022 15:06,10/2/2022,American Pleasure Club,this is heaven & id die for it,94685,94.69,1.58
10/2/2022 15:14,10/2/2022,Trade Wind,Je T'aimerais Toujours,280722,280.72,4.68
10/2/2022 15:17,10/2/2022,Same Side,The Way It Seems,187883,187.88,3.13
10/2/2022 15:22,10/2/2022,Slowdive,Go Get It,261589,261.59,4.36
10/2/2022 19:18,10/2/2022,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),587329,587.33,9.79
10/2/2022 19:18,10/2/2022,"Tyler, The Creator",RUNITUP (feat. Teezo Touchdown),1551,1.55,0.03
10/2/2022 19:22,10/2/2022,"Tyler, The Creator",IGOR'S THEME,200693,200.69,3.34
10/2/2022 19:25,10/2/2022,"Tyler, The Creator",EARFQUAKE,190066,190.07,3.17
10/2/2022 19:28,10/2/2022,"Tyler, The Creator",I THINK,212013,212.01,3.53
10/2/2022 19:29,10/2/2022,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626,14.63,0.24
10/2/2022 19:32,10/2/2022,"Tyler, The Creator",RUNNING OUT OF TIME,177226,177.23,2.95
10/2/2022 19:35,10/2/2022,"Tyler, The Creator",NEW MAGIC WAND,195320,195.32,3.26
10/2/2022 19:38,10/2/2022,"Tyler, The Creator",A BOY IS A GUN*,210253,210.25,3.5
10/2/2022 19:41,10/2/2022,"Tyler, The Creator",PUPPET,179013,179.01,2.98
10/2/2022 19:45,10/2/2022,"Tyler, The Creator",WHAT'S GOOD,205626,205.63,3.43
10/2/2022 19:51,10/2/2022,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,375.39,6.26
10/2/2022 19:54,10/2/2022,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200,161.2,2.69
10/2/2022 19:58,10/2/2022,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480,265.48,4.42
10/2/2022 19:59,10/2/2022,"Tyler, The Creator",IGOR'S THEME,37532,37.53,0.63
10/2/2022 20:00,10/2/2022,"Tyler, The Creator",MOMMA TALK,5971,5.97,0.1
10/2/2022 20:00,10/2/2022,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88623,88.62,1.48
10/2/2022 20:03,10/2/2022,Clairo,Amoeba,17365,17.37,0.29
10/2/2022 20:03,10/2/2022,"Tyler, The Creator",CORSO,122973,122.97,2.05
10/2/2022 20:07,10/2/2022,Clairo,Amoeba,211626,211.63,3.53
10/2/2022 20:11,10/2/2022,Clairo,Partridge,193337,193.34,3.22
10/2/2022 20:14,10/2/2022,Clairo,Zinnias,174419,174.42,2.91
10/2/2022 20:17,10/2/2022,Clairo,Blouse,195136,195.14,3.25
10/2/2022 20:22,10/2/2022,Clairo,Partridge,17794,17.79,0.3
10/2/2022 20:22,10/2/2022,Clairo,Wade,286671,286.67,4.78
10/2/2022 20:25,10/2/2022,Clairo,Alewife,230334,230.33,3.84
10/2/2022 20:28,10/2/2022,Clairo,White Flag,180798,180.8,3.01
10/2/2022 20:35,10/2/2022,Clairo,I Wouldn't Ask You,416156,416.16,6.94
10/2/2022 20:38,10/2/2022,Clairo,Impossible,13185,13.19,0.22
10/2/2022 21:14,10/2/2022,Clairo,Impossible,0,0,0
10/2/2022 21:14,10/2/2022,Joyce Manor,Schley,1536,1.54,0.03
10/2/2022 21:15,10/2/2022,Joyce Manor,Reversing Machine,7765,7.77,0.13
10/2/2022 21:15,10/2/2022,Joyce Manor,Catalina Fight Song,19946,19.95,0.33
10/2/2022 21:15,10/2/2022,Joyce Manor,Christmas Card,36757,36.76,0.61
10/2/2022 21:17,10/2/2022,Turnover,New Scream - Audiotree Live Version,96597,96.6,1.61
10/2/2022 21:17,10/2/2022,Turnover,Permanent,5610,5.61,0.09
10/2/2022 21:21,10/2/2022,Turnover,Nightlight Girl,226862,226.86,3.78
10/2/2022 21:25,10/2/2022,Turnover,Wait Too Long,272716,272.72,4.55
10/2/2022 21:29,10/2/2022,Turnover,Curiosity,218319,218.32,3.64
10/2/2022 21:30,10/2/2022,Turnover,Mountains Made of Clouds,46766,46.77,0.78
10/3/2022 0:07,10/3/2022,Turnover,Mountains Made of Clouds,239582,239.58,3.99
10/3/2022 0:12,10/3/2022,Turnover,Wait Too Long,272716,272.72,4.55
10/3/2022 0:15,10/3/2022,Turnover,Humming,238494,238.49,3.97
10/3/2022 0:20,10/3/2022,Turnover,Myself in the Way,299162,299.16,4.99
10/3/2022 0:23,10/3/2022,Turnover,Sunshine Type,186623,186.62,3.11
10/3/2022 0:24,10/3/2022,Turnover,Wither,62678,62.68,1.04
10/3/2022 11:44,10/3/2022,Bleachers,Rollercoaster,13269,13.27,0.22
10/3/2022 11:48,10/3/2022,The Mowgli's,"Say It, Just Say It",200080,200.08,3.33
10/3/2022 11:54,10/3/2022,The Cinematic Orchestra,To Build A Home,370666,370.67,6.18
10/3/2022 11:58,10/3/2022,Lykke Li,Tonight,253026,253.03,4.22
10/3/2022 12:01,10/3/2022,CHVRCHES,The Mother We Share,191293,191.29,3.19
10/3/2022 12:04,10/3/2022,The Paper Kites,Bloom - Bonus Track,210080,210.08,3.5
10/3/2022 12:09,10/3/2022,Ben Howard,Keep Your Head Up,264546,264.55,4.41
10/3/2022 12:10,10/3/2022,Twin Shadow,To the Top,1439,1.44,0.02
10/3/2022 12:10,10/3/2022,Sam Bruno,Search Party,70656,70.66,1.18
10/3/2022 12:14,10/3/2022,Sjowgren,Seventeen,225666,225.67,3.76
10/3/2022 12:18,10/3/2022,Daughter,Youth,253013,253.01,4.22
10/3/2022 12:19,10/3/2022,U137,Watching the Storm,1091,1.09,0.02
10/3/2022 12:19,10/3/2022,The War On Drugs,Burning,96334,96.33,1.61
10/3/2022 12:23,10/3/2022,CHVRCHES,Clearest Blue,222958,222.96,3.72
10/3/2022 12:41,10/3/2022,Of Monsters and Men,Mountain Sound,211453,211.45,3.52
10/3/2022 12:50,10/3/2022,Just A Gent,Limelight (feat. R O Z E S),150723,150.72,2.51
10/3/2022 12:52,10/3/2022,Rainbow Kitten Surprise,It's Called: Freefall,152293,152.29,2.54
10/3/2022 12:56,10/3/2022,Rainbow Kitten Surprise,Cocaine Jesus,213421,213.42,3.56
10/3/2022 12:59,10/3/2022,Rainbow Kitten Surprise,Devil Like Me,182741,182.74,3.05
10/3/2022 13:04,10/3/2022,Rainbow Kitten Surprise,First Class,291178,291.18,4.85
10/3/2022 13:07,10/3/2022,Rainbow Kitten Surprise,Painkillers,172821,172.82,2.88
10/3/2022 13:07,10/3/2022,Rainbow Kitten Surprise,All That and More (Sailboat),3456,3.46,0.06
10/3/2022 13:11,10/3/2022,Rainbow Kitten Surprise,Work Out,248490,248.49,4.14
10/3/2022 13:48,10/3/2022,Rainbow Kitten Surprise,Work Out,43121,43.12,0.72
10/3/2022 13:51,10/3/2022,Rainbow Kitten Surprise,Heart,219696,219.7,3.66
10/3/2022 13:56,10/3/2022,Rainbow Kitten Surprise,When It Lands,269053,269.05,4.48
10/3/2022 14:07,10/3/2022,Unknown Artist,Unknown Track,8170,8.17,0.14
10/3/2022 14:07,10/3/2022,Rainbow Kitten Surprise,All's Well That Ends,204330,204.33,3.41
10/3/2022 14:07,10/3/2022,Rainbow Kitten Surprise,Mission to Mars - Live from Athens Georgia,275,0.28,0
10/3/2022 14:08,10/3/2022,Unknown Artist,Unknown Track,68310,68.31,1.14
10/3/2022 14:09,10/3/2022,Unknown Artist,Unknown Track,13720,13.72,0.23
10/3/2022 14:09,10/3/2022,Career Woman,Unfun,2010,2.01,0.03
10/3/2022 14:12,10/3/2022,Little Jesus,TQM,181050,181.05,3.02
10/3/2022 14:14,10/3/2022,fanclubwallet,That I Won't Do,162000,162,2.7
10/3/2022 14:17,10/3/2022,CASTLEBEAT,Looking For Something,189805,189.81,3.16
10/3/2022 14:18,10/3/2022,The 1975,All I Need To Hear,22186,22.19,0.37
10/3/2022 14:21,10/3/2022,fanclubwallet,This Must Be the Place,191710,191.71,3.2
10/3/2022 14:27,10/3/2022,Turnover,Diazepam,199037,199.04,3.32
10/3/2022 14:42,10/3/2022,Daphne Bleue,Halcion Dreams,187014,187.01,3.12
10/3/2022 14:46,10/3/2022,Kevin Krauter,Pretty Boy,232987,232.99,3.88
10/3/2022 14:48,10/3/2022,The Young Love Scene,Honey,129912,129.91,2.17
10/3/2022 14:51,10/3/2022,Somos,Lifted From The Current,195751,195.75,3.26
10/3/2022 14:53,10/3/2022,Elvis Depressedly,Madison Acid,120215,120.22,2
10/3/2022 14:57,10/3/2022,Prawn,Settled,228000,228,3.8
10/3/2022 15:08,10/3/2022,Blonde Tongues,Hey Good Lookin',347000,347,5.78
10/3/2022 15:11,10/3/2022,Goth Babe,Dazed,188000,188,3.13
10/3/2022 15:15,10/3/2022,Pity Sex,Flower Girl,235589,235.59,3.93
10/3/2022 15:18,10/3/2022,Worst Party Ever,Trying Harder,77139,77.14,1.29
10/3/2022 15:19,10/3/2022,Kindling,Pantone Blue,55817,55.82,0.93
10/3/2022 15:20,10/3/2022,Worst Party Ever,Trying Harder,77139,77.14,1.29
10/3/2022 15:22,10/3/2022,Kindling,Pantone Blue,122456,122.46,2.04
10/3/2022 15:24,10/3/2022,Paper Flowers,Hope Springs,109556,109.56,1.83
10/3/2022 15:28,10/3/2022,Turnover,Nightlight Girl,226862,226.86,3.78
10/3/2022 15:30,10/3/2022,Citizen,Yellow Love,135893,135.89,2.26
10/3/2022 15:31,10/3/2022,Daisyhead,The Smallest Light,35572,35.57,0.59
10/3/2022 15:38,10/3/2022,Alien Boy,Only Posers Fall in Love,246665,246.67,4.11
10/3/2022 15:41,10/3/2022,CASTLEBEAT,Dreamgaze,165409,165.41,2.76
10/3/2022 15:42,10/3/2022,Wishbone,Cosmodrone,73056,73.06,1.22
10/3/2022 15:46,10/3/2022,Nothing,Beat Around the Bush,245846,245.85,4.1
10/3/2022 15:55,10/3/2022,Day Wave,Something Here,245386,245.39,4.09
10/3/2022 15:59,10/3/2022,Pianos Become The Teeth,Late Lives,226333,226.33,3.77
10/3/2022 16:03,10/3/2022,American Football,But the Regrets Are Killing Me,234773,234.77,3.91
10/3/2022 16:07,10/3/2022,Turnover,I Would Hate You If I Could,243314,243.31,4.06
10/3/2022 16:09,10/3/2022,Beach Fossils,Sleep Apnea,146293,146.29,2.44
10/3/2022 16:15,10/3/2022,Foxing,Indica,276804,276.8,4.61
10/3/2022 18:14,10/3/2022,Real Estate,After The Moon,101312,101.31,1.69
10/3/2022 20:12,10/3/2022,Real Estate,After The Moon,189222,189.22,3.15
10/3/2022 20:13,10/3/2022,Basement,Halo,57046,57.05,0.95
10/3/2022 20:14,10/3/2022,Teen Suicide,Living Proof,88375,88.38,1.47
10/3/2022 20:15,10/3/2022,Clairo,Bags,8359,8.36,0.14
10/3/2022 20:18,10/3/2022,girl in red,we fell in love in october,184153,184.15,3.07
10/3/2022 20:21,10/3/2022,girl in red,i wanna be your girlfriend,204990,204.99,3.42
10/3/2022 20:25,10/3/2022,girl in red,bad idea!,219638,219.64,3.66
10/3/2022 20:28,10/3/2022,girl in red,girls,198400,198.4,3.31
10/3/2022 20:31,10/3/2022,girl in red,midnight love,193928,193.93,3.23
10/3/2022 20:34,10/3/2022,girl in red,i'll die anyway.,192612,192.61,3.21
10/3/2022 20:34,10/3/2022,girl in red,summer depression,2808,2.81,0.05
10/3/2022 20:38,10/3/2022,girl in red,4am,209870,209.87,3.5
10/3/2022 20:41,10/3/2022,girl in red,forget her,143355,143.36,2.39
10/3/2022 20:42,10/3/2022,girl in red,You Stupid Bitch,55997,56,0.93
10/3/2022 20:45,10/3/2022,girl in red,Serotonin,182426,182.43,3.04
10/3/2022 20:46,10/3/2022,girl in red,Did You Come?,47172,47.17,0.79
10/3/2022 20:49,10/3/2022,Day Wave,See You When The End's Near,232653,232.65,3.88
10/3/2022 20:52,10/3/2022,Day Wave,Pastlife,151266,151.27,2.52
10/3/2022 20:55,10/3/2022,Day Wave,Where Do You Go,202973,202.97,3.38
10/3/2022 20:59,10/3/2022,Day Wave,Blue,225653,225.65,3.76
10/3/2022 21:01,10/3/2022,Day Wave,Loner,143493,143.49,2.39
10/3/2022 21:06,10/3/2022,Jessie Mueller,She Used to Be Mine,1664,1.66,0.03
10/3/2022 21:06,10/3/2022,Reeve Carney,If it's True,1514,1.51,0.03
10/3/2022 21:06,10/3/2022,"Slaughter Beach, Dog",Are You There,3775,3.78,0.06
10/3/2022 21:06,10/3/2022,Day Wave,Before We Knew,27542,27.54,0.46
10/3/2022 21:07,10/3/2022,Hazel English,Nine Stories,15061,15.06,0.25
10/3/2022 21:09,10/3/2022,Still Woozy,Woof,156000,156,2.6
10/3/2022 21:12,10/3/2022,Still Woozy,Get By,146813,146.81,2.45
10/3/2022 21:15,10/3/2022,Still Woozy,Kenny,194133,194.13,3.24
10/3/2022 21:16,10/3/2022,The 1975,Chocolate,2069,2.07,0.03
10/3/2022 21:16,10/3/2022,Still Woozy,All Along,98629,98.63,1.64
10/3/2022 21:16,10/3/2022,The Front Bottoms,Twin Size Mattress,7530,7.53,0.13
10/3/2022 21:17,10/3/2022,Sad Cops,Flashback,4906,4.91,0.08
10/3/2022 21:17,10/3/2022,Mocki,Weekend - Jai Wolf Remix,1194,1.19,0.02
10/3/2022 21:17,10/3/2022,Maggie Rogers,Give A Little,7338,7.34,0.12
10/3/2022 21:17,10/3/2022,The 1975,Is There Somebody Who Can Watch You,4885,4.89,0.08
10/3/2022 21:17,10/3/2022,Turnover,Threshold,5120,5.12,0.09
10/3/2022 21:21,10/3/2022,Turnover,New Scream,246208,246.21,4.1
10/3/2022 21:21,10/3/2022,City and Colour,The Girl,2026,2.03,0.03
10/3/2022 21:21,10/3/2022,Pasta Sauce,Hangups & Heartaches,2197,2.2,0.04
10/3/2022 21:23,10/3/2022,"Slaughter Beach, Dog",Map of the Stars,6656,6.66,0.11
10/3/2022 21:23,10/3/2022,Drake,From Time,1984,1.98,0.03
10/3/2022 21:23,10/3/2022,The Wombats,I Don't Know Why I Like You but I Do,3776,3.78,0.06
10/3/2022 21:23,10/3/2022,Front Porch Step,Drown,4501,4.5,0.08
10/3/2022 21:23,10/3/2022,Modern Baseball,Hours Outside in the Snow,1791,1.79,0.03
10/3/2022 21:23,10/3/2022,Modern Baseball,Re-Done,853,0.85,0.01
10/3/2022 21:23,10/3/2022,The 1975,Robbers,1258,1.26,0.02
10/3/2022 21:23,10/3/2022,Peter Bjorn and John,Young Folks,120938,120.94,2.02
10/3/2022 21:23,10/3/2022,Barrie,Dark Tropical,1386,1.39,0.02
10/3/2022 21:23,10/3/2022,Taking Back Sunday,One-Eighty By Summer,3093,3.09,0.05
10/3/2022 21:24,10/3/2022,CORBAL,Imagination,1344,1.34,0.02
10/3/2022 21:24,10/3/2022,Turnover,Bonnie (Rhythm & Melody),2645,2.65,0.04
10/3/2022 21:24,10/3/2022,The 1975,I Like America & America Likes Me,1834,1.83,0.03
10/3/2022 21:24,10/3/2022,Magic Man,Paris,1493,1.49,0.02
10/3/2022 21:27,10/3/2022,"Slaughter Beach, Dog",Gold and Green,186514,186.51,3.11
10/3/2022 21:27,10/3/2022,Junip,Far Away,1101,1.1,0.02
10/3/2022 21:27,10/3/2022,Jurassic 5,A Day At The Races - Album Version (Edited),917,0.92,0.02
10/3/2022 21:30,10/3/2022,Kanye West,Only One,1898,1.9,0.03
10/3/2022 21:30,10/3/2022,Junip,Far Away,175127,175.13,2.92
10/3/2022 21:30,10/3/2022,"Tyler, The Creator","Enjoy Right Now, Today",1834,1.83,0.03
10/3/2022 21:30,10/3/2022,ScHoolboy Q,Collard Greens,1877,1.88,0.03
10/3/2022 21:30,10/3/2022,Jurassic 5,A Day At The Races - Album Version (Edited),0,0,0
10/3/2022 21:37,10/3/2022,"Slaughter Beach, Dog",Black Oak,402141,402.14,6.7
10/3/2022 21:55,10/3/2022,fanclubwallet,That I Won't Do,31882,31.88,0.53
10/3/2022 21:57,10/3/2022,Madge,Fight or Flight Club,20,0.02,0
10/3/2022 21:57,10/3/2022,The Legends,Up!,70,0.07,0
10/3/2022 21:57,10/3/2022,Grouplove,Deleter,800,0.8,0.01
10/3/2022 21:57,10/3/2022,Wallows,Pictures of Girls,124270,124.27,2.07
10/3/2022 21:58,10/3/2022,Madge,Fight or Flight Club,30000,30,0.5
10/3/2022 22:01,10/3/2022,Grouplove,Deleter,219225,219.23,3.65
10/3/2022 22:07,10/3/2022,The War On Drugs,Holding On,318305,318.31,5.31
10/3/2022 22:09,10/3/2022,Body Type,Sex & Rage,160014,160.01,2.67
10/3/2022 22:21,10/3/2022,M83,Midnight City,202662,202.66,3.38
10/3/2022 22:24,10/3/2022,Bombay Bicycle Club,Shuffle,202048,202.05,3.37
10/3/2022 22:42,10/3/2022,Ramsey the Fourth,A Life in Color,199225,199.23,3.32
10/3/2022 22:46,10/3/2022,Inhaler,These Are The Days,8162,8.16,0.14
10/3/2022 22:46,10/3/2022,Blossoms,There's A Reason Why (I Never Returned Your Calls),218221,218.22,3.64
10/3/2022 22:49,10/3/2022,Phoebe Bridgers,Motion Sickness,229760,229.76,3.83
10/3/2022 22:51,10/3/2022,Matt Berninger,Walking on a String - Alt Version,72530,72.53,1.21
10/4/2022 11:51,10/4/2022,Rainbow Kitten Surprise,It's Called: Freefall,152293,152.29,2.54
10/4/2022 11:54,10/4/2022,Rainbow Kitten Surprise,Cocaine Jesus,229666,229.67,3.83
10/4/2022 11:57,10/4/2022,Rainbow Kitten Surprise,Devil Like Me,188280,188.28,3.14
10/4/2022 12:03,10/4/2022,Rainbow Kitten Surprise,First Class,343485,343.49,5.72
10/4/2022 12:07,10/4/2022,Rainbow Kitten Surprise,Painkillers,213973,213.97,3.57
10/4/2022 12:09,10/4/2022,Rainbow Kitten Surprise,All That and More (Sailboat),171025,171.03,2.85
10/4/2022 12:14,10/4/2022,Rainbow Kitten Surprise,Work Out,291776,291.78,4.86
10/4/2022 12:18,10/4/2022,Rainbow Kitten Surprise,Heart,219696,219.7,3.66
10/4/2022 12:22,10/4/2022,Rainbow Kitten Surprise,When It Lands,251201,251.2,4.19
10/4/2022 12:25,10/4/2022,Secondhand Serenade,Maybe,210266,210.27,3.5
10/4/2022 12:29,10/4/2022,Secondhand Serenade,Your Call,222320,222.32,3.71
10/4/2022 12:33,10/4/2022,Secondhand Serenade,Half Alive,221480,221.48,3.69
10/4/2022 12:35,10/4/2022,Secondhand Serenade,Vulnerable,156254,156.25,2.6
10/4/2022 12:39,10/4/2022,The Red Jumpsuit Apparatus,Your Guardian Angel,222841,222.84,3.71
10/4/2022 12:42,10/4/2022,The Red Jumpsuit Apparatus,False Pretense,8199,8.2,0.14
10/4/2022 12:42,10/4/2022,The Red Jumpsuit Apparatus,Face Down,192000,192,3.2
10/4/2022 12:52,10/4/2022,The Red Jumpsuit Apparatus,False Pretense,5610,5.61,0.09
10/4/2022 12:56,10/4/2022,Slipknot,Killpop,2474,2.47,0.04
10/4/2022 12:56,10/4/2022,Slipknot,Disasterpiece,254271,254.27,4.24
10/4/2022 12:58,10/4/2022,Slipknot,Solway Firth,1834,1.83,0.03
10/4/2022 12:58,10/4/2022,Slipknot,Left Behind,7871,7.87,0.13
10/4/2022 12:58,10/4/2022,Slipknot,Hive Mind,2453,2.45,0.04
10/4/2022 12:58,10/4/2022,Slipknot,(sic),132410,132.41,2.21
